Hotel ID,Review ID,Score,Hotel_ID_Encoded
2_26,10563,10.0,253
2_26,3668,8.0,253
2_26,9988,8.4,253
2_26,9092,8.4,253
2_26,1609,9.2,253
2_26,7116,8.0,253
2_26,3280,10.0,253
2_26,10064,10.0,253
2_26,8715,9.6,253
2_26,6579,9.2,253
2_26,6359,6.4,253
2_26,6656,10.0,253
2_26,2873,10.0,253
2_26,9686,10.0,253
2_26,9339,10.0,253
2_26,7171,10.0,253
2_26,994,10.0,253
2_26,7126,10.0,253
2_26,7398,8.4,253
2_26,11910,9.6,253
2_26,9134,8.4,253
2_26,8730,8.0,253
2_26,4904,10.0,253
2_26,3403,8.4,253
2_26,6951,10.0,253
2_26,6650,8.0,253
2_26,6584,10.0,253
2_26,5117,6.4,253
2_26,9046,9.2,253
2_26,9133,10.0,253
2_26,7400,10.0,253
2_26,9617,8.8,253
2_26,2725,10.0,253
2_26,382,10.0,253
2_26,7434,10.0,253
2_26,10291,8.4,253
2_26,9926,10.0,253
2_26,5100,9.2,253
2_26,6579,7.6,253
2_26,3261,8.4,253
2_26,9180,8.4,253
2_26,1925,8.4,253
2_26,5214,8.0,253
2_26,8729,8.0,253
2_26,8730,8.4,253
2_26,1379,7.6,253
2_26,7378,9.6,253
2_26,12107,9.2,253
2_26,4773,10.0,253
2_26,9462,8.0,253
2_26,6584,8.4,253
2_28,9294,10.0,254
2_28,9238,6.4,254
2_28,6602,6.8,254
2_28,2003,9.2,254
2_28,9576,9.2,254
2_28,9197,7.6,254
2_28,11443,10.0,254
2_28,3455,9.2,254
2_28,13191,8.4,254
2_28,9460,10.0,254
2_28,5534,6.4,254
2_28,3490,10.0,254
2_28,3969,9.2,254
2_28,1713,8.4,254
2_28,3969,8.0,254
2_28,11568,10.0,254
2_28,1713,7.2,254
2_28,8348,10.0,254
2_28,5808,8.0,254
2_28,3278,10.0,254
2_28,766,10.0,254
2_28,10090,9.6,254
2_28,11106,8.4,254
2_28,3622,10.0,254
2_28,8062,6.8,254
2_29,6557,7.6,255
2_29,5358,8.8,255
2_29,6635,10.0,255
2_29,3230,8.0,255
2_29,7382,9.6,255
2_29,5212,9.6,255
2_29,5216,10.0,255
2_29,9682,10.0,255
2_29,5522,8.4,255
2_29,3218,10.0,255
2_29,7118,10.0,255
2_29,595,10.0,255
2_29,7124,8.8,255
2_29,11920,10.0,255
2_29,5550,9.6,255
2_29,9000,6.8,255
2_29,5298,9.2,255
2_29,6669,8.8,255
2_29,4302,9.2,255
2_29,59,10.0,255
2_29,2487,8.8,255
2_29,2573,10.0,255
2_29,5868,10.0,255
2_29,10921,10.0,255
2_29,3035,7.6,255
2_29,216,10.0,255
2_29,6238,7.2,255
2_29,7118,10.0,255
2_29,7116,10.0,255
2_29,2871,9.6,255
2_29,7183,10.0,255
2_29,9164,9.6,255
2_29,12958,10.0,255
2_29,4623,8.4,255
2_29,1419,8.8,255
2_29,11647,9.2,255
2_29,1215,9.2,255
2_29,1187,8.0,255
2_29,1717,8.4,255
2_29,4199,10.0,255
2_29,9048,10.0,255
2_29,8496,8.4,255
2_29,11936,8.8,255
2_29,11936,8.4,255
2_29,8187,10.0,255
2_29,4073,9.2,255
2_29,4636,7.2,255
2_29,8872,8.8,255
2_29,10091,8.0,255
2_29,7015,10.0,255
2_29,5290,9.6,255
2_29,12274,10.0,255
2_29,214,9.6,255
2_29,4097,9.2,255
2_29,11775,8.4,255
2_29,266,9.2,255
2_29,4900,6.8,255
2_29,5129,8.8,255
2_29,7271,9.2,255
2_29,1026,7.6,255
2_29,8465,8.8,255
2_29,8242,6.8,255
2_29,11074,9.6,255
2_29,3130,8.0,255
2_29,1166,10.0,255
2_29,12994,6.8,255
2_29,3210,9.6,255
2_29,10279,10.0,255
2_29,5716,9.6,255
2_29,10830,9.6,255
2_29,6224,10.0,255
2_29,2976,9.6,255
2_29,8002,9.2,255
2_29,10763,9.2,255
2_29,2471,8.8,255
2_29,6135,9.2,255
2_29,13666,9.6,255
2_29,3754,9.6,255
2_29,7797,9.6,255
2_29,5666,9.2,255
2_29,6123,9.6,255
2_29,4527,9.6,255
2_29,2974,8.0,255
2_29,7978,9.2,255
2_29,3696,9.6,255
2_29,10954,9.2,255
2_29,11627,8.4,255
2_29,4144,7.6,255
2_29,11887,9.2,255
2_29,4572,8.8,255
2_29,6078,9.2,255
2_29,724,9.2,255
2_29,13319,9.2,255
2_29,5633,9.6,255
2_29,5227,8.0,255
2_29,3885,7.6,255
2_29,4574,8.8,255
2_29,3780,8.8,255
2_29,5637,8.4,255
2_29,13571,10.0,255
2_29,11724,6.8,255
2_29,1082,8.0,255
2_29,12166,9.6,255
2_29,4249,8.4,255
2_29,10235,9.6,255
2_29,10444,9.2,255
2_29,11465,9.6,255
2_29,10634,9.2,255
2_29,11212,8.0,255
2_29,11226,6.8,255
2_29,12996,7.6,255
2_29,2850,9.2,255
2_29,11927,8.4,255
2_29,5226,10.0,255
2_29,4881,6.8,255
2_29,1506,8.8,255
2_29,4447,9.6,255
2_29,1571,9.2,255
2_29,3831,9.2,255
2_29,3876,6.4,255
2_29,10552,9.2,255
2_29,3714,8.0,255
2_29,903,8.8,255
2_29,2698,9.6,255
2_29,4133,9.2,255
2_29,11493,10.0,255
2_29,13643,8.4,255
2_29,7957,9.2,255
2_29,3936,9.2,255
2_29,2741,10.0,255
2_29,3358,9.2,255
2_29,12440,8.8,255
2_29,4532,9.6,255
2_29,12468,9.2,255
2_29,11717,9.6,255
2_29,13084,10.0,255
2_29,7475,9.6,255
2_29,8553,10.0,255
2_29,5675,7.6,255
2_29,8580,8.8,255
2_29,10116,9.6,255
2_29,3364,9.6,255
2_29,579,8.8,255
2_29,2202,9.6,255
2_29,2606,9.2,255
2_29,11645,8.8,255
2_29,7946,9.6,255
2_29,4524,10.0,255
2_29,10578,10.0,255
2_29,918,8.0,255
2_29,12623,8.0,255
2_29,36,8.0,255
2_29,2215,8.4,255
2_29,8656,9.2,255
2_29,11613,6.8,255
2_29,7892,9.2,255
2_29,12102,9.6,255
2_29,11690,8.4,255
2_29,10705,9.6,255
2_29,12501,9.2,255
2_29,2208,8.8,255
2_29,2796,9.6,255
2_29,11515,9.6,255
2_29,917,8.4,255
2_29,2613,6.4,255
2_29,11147,9.6,255
2_29,13310,10.0,255
2_29,858,8.8,255
2_29,10098,7.2,255
2_29,11646,9.2,255
2_29,1561,8.4,255
2_29,10482,9.6,255
2_29,7825,10.0,255
2_29,5041,9.6,255
2_29,3389,9.2,255
2_29,8554,10.0,255
2_29,5225,8.8,255
2_29,7800,9.2,255
2_29,13033,6.8,255
2_29,13021,8.8,255
2_29,3717,9.2,255
2_29,3290,9.6,255
2_29,3625,9.2,255
2_29,2344,9.2,255
2_29,4003,9.2,255
2_29,1314,8.8,255
2_29,13054,9.6,255
2_29,6973,8.8,255
2_29,8622,10.0,255
2_29,11787,10.0,255
2_29,6953,7.6,255
2_29,7226,9.2,255
2_29,6602,8.8,255
2_29,5742,10.0,255
2_30,6101,10.0,257
2_30,9271,9.2,257
2_30,9986,10.0,257
2_30,9066,10.0,257
2_30,9235,9.2,257
2_30,9271,9.6,257
2_30,9514,10.0,257
2_30,1815,8.8,257
2_30,7419,9.2,257
2_30,6096,8.0,257
2_30,13160,10.0,257
2_30,9711,7.2,257
2_30,6604,10.0,257
2_30,6603,10.0,257
2_30,6238,8.0,257
2_30,11182,9.6,257
2_30,13196,10.0,257
2_30,13196,10.0,257
2_30,13196,10.0,257
2_30,9928,8.0,257
2_30,2838,9.6,257
2_30,50,8.4,257
2_30,12792,9.6,257
2_30,1948,8.4,257
2_30,9617,9.6,257
2_30,6531,6.8,257
2_30,1567,8.8,257
2_30,9197,9.2,257
2_30,9986,10.0,257
2_30,8333,10.0,257
2_30,3550,10.0,257
2_30,9658,6.4,257
2_30,9875,6.8,257
2_30,10170,9.2,257
2_30,11956,7.6,257
2_30,4286,10.0,257
2_30,7159,9.6,257
2_30,5156,9.2,257
2_30,1888,10.0,257
2_30,11129,10.0,257
2_30,231,10.0,257
2_30,9986,10.0,257
2_30,11129,10.0,257
2_30,9376,10.0,257
2_30,9994,8.0,257
2_30,4958,10.0,257
2_30,10293,10.0,257
2_30,4055,10.0,257
2_30,11761,9.6,257
2_30,4887,9.6,257
2_30,1622,9.6,257
2_30,9986,10.0,257
2_30,8334,10.0,257
2_30,9986,10.0,257
2_30,6846,10.0,257
2_30,435,8.4,257
2_30,4252,10.0,257
2_30,9986,10.0,257
2_30,7569,6.4,257
2_30,12688,8.0,257
2_30,2751,10.0,257
2_30,8688,8.0,257
2_30,1453,10.0,257
2_30,13083,10.0,257
2_30,12989,10.0,257
2_30,2458,9.6,257
2_30,12645,10.0,257
2_30,7511,10.0,257
2_30,12769,10.0,257
2_30,8363,10.0,257
2_30,4609,9.2,257
2_30,8235,10.0,257
2_30,8324,10.0,257
2_30,11642,10.0,257
2_30,1886,10.0,257
2_30,3338,9.6,257
2_30,11831,10.0,257
2_30,3708,9.6,257
2_30,10460,9.6,257
2_30,10698,9.6,257
2_30,10227,7.6,257
2_30,3336,9.6,257
2_30,4084,10.0,257
2_30,3796,9.6,257
2_30,8433,9.6,257
2_30,7756,9.6,257
2_30,6066,9.2,257
2_30,3764,8.8,257
2_30,865,10.0,257
2_30,7843,10.0,257
2_30,5021,9.6,257
2_30,10372,10.0,257
2_30,3319,9.6,257
2_30,4200,9.2,257
2_30,12479,8.8,257
2_30,13358,10.0,257
2_30,7966,9.6,257
2_30,3743,10.0,257
2_30,11627,7.2,257
2_30,7701,10.0,257
2_30,8444,10.0,257
2_30,2742,6.4,257
2_30,2205,9.6,257
2_30,8433,10.0,257
2_30,7973,8.8,257
2_30,11233,10.0,257
2_30,11755,10.0,257
2_30,8388,10.0,257
2_30,4881,10.0,257
2_30,5075,10.0,257
2_30,1065,10.0,257
2_30,13610,7.6,257
2_30,10107,9.6,257
2_30,13335,10.0,257
2_30,6114,8.0,257
2_30,11490,8.4,257
2_30,3616,8.0,257
2_30,3635,10.0,257
2_30,4525,10.0,257
2_30,11883,9.2,257
2_30,13386,10.0,257
2_30,13386,9.6,257
2_30,10361,10.0,257
2_30,3342,7.6,257
2_30,13269,9.2,257
2_30,3296,10.0,257
2_30,8073,7.2,257
2_30,6066,8.4,257
2_30,2744,10.0,257
2_30,7996,10.0,257
2_30,11660,7.6,257
2_30,2973,8.0,257
2_30,7710,9.6,257
2_30,3618,8.8,257
2_30,3902,10.0,257
2_30,10942,9.2,257
2_30,902,9.2,257
2_30,1532,8.8,257
2_30,2195,9.6,257
2_30,12546,8.0,257
2_30,7749,8.4,257
2_30,10445,10.0,257
2_30,12144,8.0,257
2_30,7980,10.0,257
2_30,2699,9.6,257
2_30,11512,8.8,257
2_30,13075,8.8,257
2_30,3560,9.2,257
2_30,12402,7.2,257
2_30,12841,8.8,257
2_30,11468,9.2,257
2_30,7926,9.6,257
2_30,11471,8.0,257
2_30,2061,8.4,257
2_30,3393,6.8,257
2_30,11455,8.0,257
2_30,7492,7.6,257
2_30,2363,8.0,257
2_30,6158,8.8,257
2_30,11360,9.6,257
2_30,8574,9.6,257
2_30,5227,8.4,257
2_30,5684,8.0,257
2_30,12399,8.0,257
2_30,12263,7.2,257
2_30,1525,7.2,257
2_30,10764,10.0,257
2_30,2061,8.0,257
2_30,3822,7.6,257
2_30,4577,9.6,257
2_30,11831,10.0,257
2_30,585,8.8,257
2_30,11622,8.8,257
2_30,12981,10.0,257
2_30,4196,8.0,257
2_30,3085,8.4,257
2_30,2071,9.2,257
2_30,3937,10.0,257
2_30,3760,9.6,257
2_30,2563,8.4,257
2_30,2030,9.2,257
2_30,10731,10.0,257
2_30,10749,9.2,257
2_30,7841,9.6,257
2_30,11765,10.0,257
2_30,7715,9.2,257
2_30,11488,9.2,257
2_30,13768,10.0,257
2_30,7880,10.0,257
2_30,3888,10.0,257
2_30,13031,10.0,257
2_30,13032,10.0,257
2_30,2347,10.0,257
2_30,8869,9.6,257
2_30,11530,9.2,257
2_30,11829,10.0,257
2_30,6198,9.6,257
2_30,4080,10.0,257
2_30,12259,6.4,257
2_30,13038,6.4,257
2_30,7303,10.0,257
2_30,6588,10.0,257
2_30,2334,10.0,257
2_30,9190,9.2,257
2_30,5057,10.0,257
2_30,7183,8.0,257
2_30,3181,7.6,257
2_30,8730,10.0,257
2_30,7435,10.0,257
2_30,6351,8.8,257
2_30,6588,10.0,257
2_30,10016,10.0,257
2_30,1925,10.0,257
2_30,6581,10.0,257
2_30,9226,10.0,257
2_30,9986,10.0,257
2_30,2337,10.0,257
2_30,50,10.0,257
3_1,2869,10.0,318
3_1,5744,9.2,318
3_1,10016,10.0,318
3_1,6561,10.0,318
3_1,12875,8.8,318
3_1,9049,9.2,318
3_1,3280,10.0,318
3_1,9931,10.0,318
3_1,5781,9.6,318
3_1,9315,10.0,318
3_1,3183,10.0,318
3_1,9494,10.0,318
3_1,7380,10.0,318
3_1,9853,7.6,318
3_1,776,10.0,318
3_1,3478,10.0,318
3_1,12712,8.0,318
3_1,8713,8.4,318
3_1,12357,10.0,318
3_1,699,10.0,318
3_1,9928,8.4,318
3_1,6579,9.6,318
3_1,4795,8.8,318
3_1,9048,8.0,318
3_1,12220,7.2,318
3_1,9485,7.6,318
3_1,6581,9.6,318
3_1,971,7.6,318
3_1,716,9.6,318
3_1,5358,8.8,318
3_1,4851,9.6,318
3_1,9049,7.6,318
3_1,8809,10.0,318
3_1,8809,9.6,318
3_1,8809,9.6,318
3_1,7338,8.4,318
3_1,6098,6.8,318
3_1,6098,7.6,318
3_1,9448,10.0,318
3_1,4276,9.6,318
3_1,2506,9.6,318
3_1,4879,9.6,318
3_1,4304,10.0,318
3_1,1061,9.6,318
3_1,11396,9.2,318
3_1,1701,9.6,318
3_1,13404,9.2,318
3_1,6038,10.0,318
3_1,4438,9.2,318
3_1,13087,10.0,318
3_1,2959,7.2,318
3_1,469,10.0,318
3_1,4528,10.0,318
3_1,4907,10.0,318
3_1,8982,10.0,318
3_1,8934,9.6,318
3_1,10195,10.0,318
3_1,3390,9.6,318
3_1,329,8.8,318
3_1,13193,9.2,318
3_1,8315,8.0,318
3_1,9050,7.2,318
3_1,9656,6.4,318
3_1,12457,6.4,318
3_1,9640,10.0,318
3_1,6240,10.0,318
3_1,10201,10.0,318
3_1,8158,10.0,318
3_1,11042,10.0,318
3_1,11712,10.0,318
3_1,7008,9.6,318
3_1,4252,10.0,318
3_1,7726,8.8,318
3_1,9620,10.0,318
3_1,8799,9.2,318
3_1,3116,8.0,318
3_1,9451,7.6,318
3_1,1377,6.8,318
3_1,12118,10.0,318
3_1,12118,10.0,318
3_1,12751,10.0,318
3_1,5344,9.2,318
3_1,5905,7.2,318
3_1,1955,10.0,318
3_1,11160,9.2,318
3_1,10208,8.0,318
3_1,10075,7.2,318
3_1,10287,10.0,318
3_1,9837,7.2,318
3_1,1881,10.0,318
3_1,5426,7.2,318
3_1,1481,10.0,318
3_1,11394,9.6,318
3_1,4549,10.0,318
3_1,891,10.0,318
3_1,10737,9.6,318
3_1,2649,8.8,318
3_1,3197,10.0,318
3_1,3049,10.0,318
3_1,3900,9.6,318
3_1,9403,7.2,318
3_1,3045,10.0,318
3_1,11037,10.0,318
3_1,11840,8.4,318
3_1,3209,8.8,318
3_1,5450,9.6,318
3_1,8637,10.0,318
3_1,9605,9.6,318
3_1,2690,8.4,318
3_1,11869,7.2,318
3_1,3728,9.2,318
3_1,12381,10.0,318
3_1,10178,10.0,318
3_1,2256,10.0,318
3_1,11659,10.0,318
3_1,8161,8.4,318
3_1,13733,10.0,318
3_1,3359,8.8,318
3_1,13471,10.0,318
3_1,12920,10.0,318
3_1,2803,9.6,318
3_1,5707,9.2,318
3_1,11298,10.0,318
3_1,7921,9.6,318
3_1,2792,10.0,318
3_1,7847,8.0,318
3_1,11926,7.6,318
3_1,7790,10.0,318
3_1,11352,9.6,318
3_1,11771,10.0,318
3_1,7464,9.6,318
3_1,11489,9.6,318
3_1,13461,10.0,318
3_1,4528,7.2,318
3_1,4597,9.6,318
3_1,4597,9.2,318
3_1,11769,9.6,318
3_1,13024,10.0,318
3_1,7750,8.8,318
3_1,13085,9.2,318
3_1,8179,9.6,318
3_1,2754,10.0,318
3_1,3343,9.6,318
3_1,10360,9.2,318
3_1,8551,10.0,318
3_1,2222,8.8,318
3_1,659,8.8,318
3_1,10503,10.0,318
3_1,3875,10.0,318
3_1,11867,10.0,318
3_1,2596,9.6,318
3_1,12150,10.0,318
3_1,8179,10.0,318
3_1,6839,10.0,318
3_1,6839,10.0,318
3_1,5659,10.0,318
3_1,5628,8.8,318
3_1,7764,9.6,318
3_1,9797,10.0,318
3_1,3715,9.6,318
3_1,11758,10.0,318
3_1,3688,8.8,318
3_1,10470,8.8,318
3_1,5227,8.0,318
3_1,2625,10.0,318
3_1,13497,10.0,318
3_1,3857,9.2,318
3_1,7828,9.6,318
3_1,13662,9.2,318
3_1,11828,10.0,318
3_1,5225,10.0,318
3_1,5628,10.0,318
3_1,8877,8.4,318
3_1,12455,10.0,318
3_1,8318,7.2,318
3_1,10663,10.0,318
3_1,489,10.0,318
3_1,2695,8.4,318
3_1,13525,10.0,318
3_1,4227,8.0,318
3_1,586,10.0,318
3_1,8380,10.0,318
3_1,2766,8.0,318
3_1,4470,8.4,318
3_1,2069,10.0,318
3_1,10443,9.6,318
3_1,5588,7.2,318
3_1,7860,9.2,318
3_1,13569,9.2,318
3_1,3319,9.2,318
3_1,10436,9.2,318
3_1,2635,9.6,318
3_1,8157,10.0,318
3_1,5617,8.8,318
3_1,3327,8.8,318
3_1,11928,10.0,318
3_1,1802,10.0,318
3_1,7014,10.0,318
3_1,1454,10.0,318
3_1,6604,9.2,318
3_1,6188,10.0,318
3_1,5531,10.0,318
3_1,3427,10.0,318
3_1,5534,10.0,318
3_1,10790,10.0,318
3_1,3470,9.2,318
3_1,7207,10.0,318
3_1,5070,9.2,318
3_1,5744,9.2,318
3_1,6557,9.6,318
3_1,3061,9.2,318
3_1,3183,9.6,318
3_1,5534,10.0,318
3_2,6579,10.0,329
3_2,10612,10.0,329
3_2,9046,7.2,329
3_2,4826,8.4,329
3_2,1326,9.2,329
3_2,9257,10.0,329
3_2,13199,10.0,329
3_2,8643,8.4,329
3_2,8754,8.0,329
3_2,1274,9.2,329
3_2,2131,8.0,329
3_2,1367,6.8,329
3_2,1276,8.4,329
3_2,1254,10.0,329
3_2,5167,9.2,329
3_2,1254,10.0,329
3_2,11355,10.0,329
3_2,162,9.6,329
3_2,8303,7.2,329
3_2,4599,9.6,329
3_2,5310,8.8,329
3_2,187,8.4,329
3_2,11266,10.0,329
3_2,124,8.4,329
3_2,8277,8.0,329
3_2,1253,10.0,329
3_3,7839,10.0,340
3_3,6588,10.0,340
3_3,9080,10.0,340
3_3,6033,10.0,340
3_3,9448,10.0,340
3_3,5534,9.6,340
3_3,1996,10.0,340
3_3,7440,10.0,340
3_3,5400,9.6,340
3_3,8728,8.8,340
3_3,9168,9.6,340
3_3,141,10.0,340
3_3,1830,10.0,340
3_3,2697,9.6,340
3_3,10293,10.0,340
3_3,9166,10.0,340
3_3,5744,10.0,340
3_3,8064,9.2,340
3_3,6604,9.2,340
3_3,3458,10.0,340
3_3,9022,9.6,340
3_3,6604,8.0,340
3_3,6241,9.2,340
3_3,6953,10.0,340
3_3,9024,9.2,340
3_3,6605,7.6,340
3_3,3260,9.6,340
3_3,9049,10.0,340
3_3,976,10.0,340
3_3,1857,8.4,340
3_3,1121,8.4,340
3_3,6335,9.6,340
3_3,9080,9.6,340
3_3,5358,10.0,340
3_3,9608,10.0,340
3_3,3094,10.0,340
3_3,9617,10.0,340
3_3,4811,6.4,340
3_3,8995,10.0,340
3_3,6581,9.6,340
3_3,6634,10.0,340
3_3,4795,10.0,340
3_3,4797,10.0,340
3_3,5212,7.6,340
3_3,6559,10.0,340
3_3,6430,10.0,340
3_3,6098,10.0,340
3_3,12687,10.0,340
3_3,1853,10.0,340
3_3,9533,9.2,340
3_3,9093,10.0,340
3_3,3032,10.0,340
3_3,9093,10.0,340
3_3,9258,10.0,340
3_3,5358,8.8,340
3_3,8982,9.6,340
3_3,8980,9.6,340
3_3,4889,10.0,340
3_3,5536,10.0,340
3_3,6581,9.6,340
3_3,6581,10.0,340
3_3,6579,9.6,340
3_3,9048,10.0,340
3_3,6351,9.6,340
3_3,6581,10.0,340
3_3,13134,10.0,340
3_3,9740,8.4,340
3_3,6581,7.2,340
3_3,5979,8.4,340
3_3,8757,10.0,340
3_3,2871,10.0,340
3_3,9713,9.6,340
3_3,9258,10.0,340
3_3,4889,10.0,340
3_3,6098,10.0,340
3_3,3025,7.6,340
3_3,6680,9.6,340
3_3,9928,7.6,340
3_3,412,10.0,340
3_3,9002,6.4,340
3_3,5359,10.0,340
3_3,9617,8.0,340
3_3,6581,10.0,340
3_3,1925,10.0,340
3_3,1929,10.0,340
3_3,12129,9.6,340
3_3,6330,10.0,340
3_3,3228,9.2,340
3_3,3025,8.0,340
3_3,3116,9.6,340
3_3,821,10.0,340
3_3,384,10.0,340
3_3,3494,10.0,340
3_3,6098,9.6,340
3_3,7438,10.0,340
3_3,6097,10.0,340
3_3,9000,10.0,340
3_3,9048,10.0,340
3_3,8369,10.0,340
3_3,1327,8.0,340
3_3,9046,10.0,340
3_3,9050,9.2,340
3_3,5358,10.0,340
3_3,13193,10.0,340
3_3,9909,9.6,340
3_3,6634,10.0,340
3_3,6604,8.4,340
3_3,9617,7.6,340
3_3,3228,9.6,340
3_3,3183,8.0,340
3_3,6634,9.6,340
3_3,9258,10.0,340
3_3,3243,8.0,340
3_3,676,10.0,340
3_3,9258,8.8,340
3_3,1211,9.6,340
3_3,1610,6.4,340
3_3,7460,10.0,340
3_3,9290,9.2,340
3_3,11384,10.0,340
3_3,596,6.8,340
3_3,290,10.0,340
3_3,6606,9.2,340
3_3,6602,9.2,340
3_3,9455,10.0,340
3_3,1945,8.0,340
3_3,9258,8.0,340
3_3,9258,8.4,340
3_3,9193,10.0,340
3_3,1325,10.0,340
3_3,9661,9.2,340
3_3,3476,10.0,340
3_3,11384,10.0,340
3_3,821,10.0,340
3_3,9514,9.6,340
3_3,1859,6.4,340
3_3,6604,8.0,340
3_3,5427,10.0,340
3_3,382,10.0,340
3_3,9448,9.6,340
3_3,3219,10.0,340
3_3,5056,10.0,340
3_3,5156,10.0,340
3_3,4409,10.0,340
3_3,12686,10.0,340
3_3,2447,10.0,340
3_3,383,10.0,340
3_3,3481,10.0,340
3_3,9874,10.0,340
3_3,3403,8.4,340
3_3,9258,8.8,340
3_3,3116,10.0,340
3_3,13123,10.0,340
3_3,777,9.6,340
3_3,9449,8.0,340
3_3,5744,9.6,340
3_3,3466,9.6,340
3_3,8128,8.0,340
3_3,2727,10.0,340
3_3,1796,9.6,340
3_3,5236,10.0,340
3_3,12746,8.0,340
3_3,7142,7.2,340
3_3,6582,9.2,340
3_3,699,8.0,340
3_3,5358,10.0,340
3_3,3116,8.4,340
3_3,9833,10.0,340
3_3,3025,10.0,340
3_3,6647,6.8,340
3_3,6606,10.0,340
3_3,8715,9.6,340
3_3,6559,10.0,340
3_3,3250,8.0,340
3_3,1250,10.0,340
3_3,9578,10.0,340
3_3,5427,7.6,340
3_3,3183,10.0,340
3_3,6604,6.4,340
3_3,9451,7.6,340
3_3,10018,8.4,340
3_3,10018,8.8,340
3_3,6606,10.0,340
3_3,1283,9.2,340
3_3,9133,7.6,340
3_3,6634,10.0,340
3_3,6581,9.2,340
3_3,7234,10.0,340
3_3,9164,8.0,340
3_3,1479,8.8,340
3_3,9003,6.4,340
3_3,1851,10.0,340
3_3,3433,10.0,340
3_3,6096,8.4,340
3_3,1965,10.0,340
3_3,11961,10.0,340
3_3,1951,10.0,340
3_3,11,9.6,340
3_3,9449,10.0,340
3_3,3250,10.0,340
3_3,5359,10.0,340
3_3,6098,9.6,340
3_3,6581,10.0,340
3_3,9548,10.0,340
3_3,9549,7.6,340
3_3,6352,10.0,340
3_3,8887,9.6,340
3_3,11963,9.6,340
3_3,3250,9.2,340
3_3,2723,8.8,340
3_3,1415,10.0,340
3_3,1851,10.0,340
3_3,589,9.6,340
3_3,12886,10.0,340
3_3,7207,9.6,340
3_3,5744,6.4,340
3_3,6675,10.0,340
3_3,9448,8.4,340
3_3,9002,10.0,340
3_3,6604,10.0,340
3_3,7441,9.6,340
3_3,6561,9.6,340
3_3,9608,8.0,340
3_3,382,10.0,340
3_3,5480,10.0,340
3_3,6604,10.0,340
3_3,6582,6.4,340
3_4,6579,6.8,342
3_4,2906,6.4,342
3_4,9523,8.8,342
3_4,1428,10.0,342
3_4,5356,7.2,342
3_4,9298,8.4,342
3_4,3479,10.0,342
3_4,10016,10.0,342
3_4,6602,9.2,342
3_4,12301,10.0,342
3_4,9000,10.0,342
3_4,9743,10.0,342
3_4,13174,8.0,342
3_4,5214,10.0,342
3_4,12799,9.2,342
3_4,9573,8.0,342
3_4,5169,8.4,342
3_4,8626,8.8,342
3_4,3496,7.2,342
3_4,11810,8.8,342
3_4,6081,7.2,342
3_4,3184,10.0,342
3_4,10305,8.8,342
3_4,3220,10.0,342
3_4,12183,10.0,342
3_4,3216,10.0,342
3_4,3068,9.6,342
3_4,10016,10.0,342
3_4,12716,6.8,342
3_4,9004,6.8,342
3_4,7124,8.4,342
3_4,3452,10.0,342
3_4,2732,8.0,342
3_4,3258,8.0,342
3_4,5742,9.2,342
3_4,1179,6.8,342
3_4,1179,7.6,342
3_4,9691,8.0,342
3_4,6621,7.6,342
3_4,3185,10.0,342
3_4,1431,10.0,342
3_4,11996,9.6,342
3_4,8493,10.0,342
3_4,9733,8.4,342
3_4,9002,8.4,342
3_4,7221,10.0,342
3_4,5073,10.0,342
3_4,11989,8.0,342
3_4,6605,10.0,342
3_4,6271,7.2,342
3_4,2922,8.0,342
3_4,10265,9.6,342
3_4,3917,8.0,342
3_4,7378,10.0,342
3_4,9412,9.6,342
3_4,7117,10.0,342
3_4,7233,10.0,342
3_4,294,9.2,342
3_4,6584,9.6,342
3_4,5395,10.0,342
3_4,3118,9.6,342
3_4,9020,10.0,342
3_4,9482,8.8,342
3_4,9258,6.4,342
3_4,9237,6.4,342
3_4,12284,8.4,342
3_4,9576,10.0,342
3_4,6637,8.0,342
3_4,6583,9.6,342
3_4,5555,9.6,342
3_4,9820,10.0,342
3_4,6583,10.0,342
3_4,1943,7.2,342
3_4,4771,10.0,342
3_4,1619,8.0,342
3_4,7255,8.8,342
3_4,7116,10.0,342
3_4,834,9.2,342
3_4,12734,10.0,342
3_4,12689,6.4,342
3_4,1798,10.0,342
3_4,9760,8.0,342
3_4,1181,8.0,342
3_4,6636,9.2,342
3_4,1617,8.4,342
3_4,13177,6.8,342
3_4,9050,9.6,342
3_4,9179,10.0,342
3_4,683,10.0,342
3_4,7234,10.0,342
3_4,9686,8.4,342
3_4,9525,10.0,342
3_4,9771,10.0,342
3_4,6609,10.0,342
3_4,7205,10.0,342
3_4,2456,10.0,342
3_4,9046,10.0,342
3_4,5456,10.0,342
3_4,3116,9.2,342
3_4,12858,10.0,342
3_4,7016,8.4,342
3_4,4862,10.0,342
3_4,7629,8.8,342
3_4,5285,10.0,342
3_4,1179,10.0,342
3_4,2523,9.6,342
3_4,7122,10.0,342
3_4,8998,10.0,342
3_4,7660,7.2,342
3_4,5750,9.2,342
3_4,4015,8.4,342
3_4,2905,9.6,342
3_4,1751,9.6,342
3_4,1143,8.8,342
3_4,2681,7.2,342
3_4,8940,7.6,342
3_4,9383,8.8,342
3_4,5605,9.6,342
3_4,8341,8.8,342
3_4,382,6.8,342
3_4,4066,9.6,342
3_4,2449,10.0,342
3_4,12228,10.0,342
3_4,6632,10.0,342
3_4,5394,10.0,342
